発注先企業コード,発注先企業名,発注先業態コード,発注先業態,納品先組織コード,納品先組織名,納品先部門コード,納品先部門名,納品書番号,発注番号,行番号,分納番号,検収状態区分値,検収状態名称,状態区分値,状態名称,発注区分値,発注区分名称,自社商品コード,自社商品名,発注数,出荷数,単位,納品日,出荷日,検収日,単価(外税),金額(外税),作成日,作成時間,勘定科目コード,勘定科目名,入数,発注日,発注締切日,商品分類コード,商品分類名,請求先コード,請求先名,発注部門コード,発注部門名,請求先部門コード,請求先部門名,ログインID,発注者氏名,消費税率,出荷時変更前単位名称,出荷時変更前単価(外税),出荷時変更前金額(外税),適用税率区分
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23581209","H0001166041","5","1","1","検収済","'0","通常","'0","Web発注","20595","ナイフ＃１６０　黒　バラ　500本入","1","1","箱","2019/09/03","2019/09/02","2019/10/01","2250","2250","2019/09/03","'08:13:00","","連携時作成","500","2019/09/02","2019/09/02 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23581209","H0001166041","6","1","1","検収済","'0","通常","'0","Web発注","20659","ＳＭＴ－４００白無地　５０個(M)12OZ","5","5","袋","2019/09/03","2019/09/02","2019/10/01","425","2125","2019/09/03","'08:13:00","","連携時作成","50","2019/09/02","2019/09/02 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23581209","H0001166041","7","1","1","検収済","'0","通常","'0","Web発注","30034","バイオガード除菌コート剤　５Ｌ","1","1","本","2019/09/03","2019/09/02","2019/10/01","1705","1705","2019/09/03","'08:13:00","","連携時作成","1","2019/09/02","2019/09/02 09:00:00","'030","洗剤","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23581209","H0001166041","8","1","1","検収済","'0","通常","'0","Web発注","30051","除菌・漂白剤　ＫＢ６　４．５ｋｇ","1","1","本","2019/09/03","2019/09/02","2019/10/01","733","733","2019/09/03","'08:13:00","","連携時作成","1","2019/09/02","2019/09/02 09:00:00","'030","洗剤","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596954","H0001167126","1","1","1","検収済","'0","通常","'0","Web発注","10026","OZクッキングシート33×35M","5","5","本","2019/09/05","2019/09/04","2019/10/01","497","2485","2019/09/05","'08:56:00","","連携時作成","1","2019/09/04","2019/09/04 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596954","H0001167126","2","1","1","検収済","'0","通常","'0","Web発注","10097","ニトリル手袋ブルー　Ｓ　粉無　１００枚","5","5","箱","2019/09/05","2019/09/04","2019/10/01","460","2300","2019/09/05","'08:56:00","","連携時作成","100","2019/09/04","2019/09/04 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596954","H0001167126","3","1","1","検収済","'0","通常","'0","Web発注","10098","ニトリル手袋ブルー　Ｍ　粉無　１００枚","10","10","箱","2019/09/05","2019/09/04","2019/10/01","460","4600","2019/09/05","'08:56:00","","連携時作成","100","2019/09/04","2019/09/04 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596954","H0001167126","4","1","1","検収済","'0","通常","'0","Web発注","10157","ハイラップＳVC30CMX100M 別単位あり","5","5","本","2019/09/05","2019/09/04","2019/10/01","175","875","2019/09/05","'08:56:00","","連携時作成","1","2019/09/04","2019/09/04 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596954","H0001167126","5","1","1","検収済","'0","通常","'0","Web発注","10268","クッキングペーパー90枚×2R入×6ｾｯﾄ","1","1","Ｃ","2019/09/05","2019/09/04","2019/10/01","2166","2166","2019/09/05","'08:56:00","","連携時作成","6","2019/09/04","2019/09/04 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596954","H0001167126","6","1","1","検収済","'0","通常","'0","Web発注","20047","レジロール58X80X紙管巾12mm 5巻入","3","3","袋","2019/09/05","2019/09/04","2019/10/01","362","1086","2019/09/05","'08:56:00","","連携時作成","5","2019/09/04","2019/09/04 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596954","H0001167126","7","1","1","検収済","'0","通常","'0","Web発注","20125","角底袋　白　無地　15×9×28cm","5","5","束","2019/09/05","2019/09/04","2019/10/01","162","810","2019/09/05","'08:56:00","","連携時作成","50","2019/09/04","2019/09/04 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596954","H0001167126","8","1","1","検収済","'0","通常","'0","Web発注","20180","ﾄｲﾚｯﾄﾍﾟｰﾊﾟｰ ﾀﾞﾌﾞﾙ 12R入　別単位あり","3","3","袋","2019/09/05","2019/09/04","2019/10/01","300","900","2019/09/05","'08:56:00","","連携時作成","1","2019/09/04","2019/09/04 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596954","H0001167126","9","1","1","検収済","'0","通常","'0","Web発注","20316","おしぼり　平185*203MM","3","3","Ｃ","2019/09/05","2019/09/04","2019/10/01","4500","13500","2019/09/05","'08:56:00","","連携時作成","2000","2019/09/04","2019/09/04 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596954","H0001167126","10","1","1","検収済","'0","通常","'0","Web発注","20327","ﾆｭｰﾌﾟﾛﾏｯｸｽプラカップ Sｻｲｽﾞ(BIP362D)","20","20","袋","2019/09/05","2019/09/04","2019/10/01","400","8000","2019/09/05","'08:56:00","","連携時作成","50","2019/09/04","2019/09/04 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596955","H0001167126","11","1","1","検収済","'0","通常","'0","Web発注","20348","紙コップ５オンス白100個入　別単位ｱﾘ","9","9","袋","2019/09/05","2019/09/04","2019/10/01","148","1332","2019/09/05","'08:56:00","","連携時作成","100","2019/09/04","2019/09/04 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596955","H0001167126","12","1","1","検収済","'0","通常","'0","Web発注","20532","ｸﾗﾌﾄ無地厚手ﾜｯｸｽﾍﾟｰﾊﾟｰ22X30CM 250枚","10","10","袋","2019/09/05","2019/09/04","2019/10/01","1438","14380","2019/09/05","'08:56:00","","連携時作成","1","2019/09/04","2019/09/04 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596955","H0001167126","13","1","1","検収済","'0","通常","'0","Web発注","20536","新JSﾊﾞｰｶﾞｰ袋(BITE INTO IT)別単位ｱﾘ","10","10","袋","2019/09/05","2019/09/04","2019/10/01","386","3860","2019/09/05","'08:56:00","","連携時作成","100","2019/09/04","2019/09/04 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596955","H0001167126","14","1","1","検収済","'0","通常","'0","Web発注","20594","フォーク＃１６０　黒　バラ500本入","3","3","箱","2019/09/05","2019/09/04","2019/10/01","2045","6135","2019/09/05","'08:56:00","","連携時作成","500","2019/09/04","2019/09/04 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596955","H0001167126","15","1","1","検収済","'0","通常","'0","Web発注","20595","ナイフ＃１６０　黒　バラ　500本入","2","2","箱","2019/09/05","2019/09/04","2019/10/01","2250","4500","2019/09/05","'08:56:00","","連携時作成","500","2019/09/04","2019/09/04 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596955","H0001167126","16","1","1","検収済","'0","通常","'0","Web発注","30027","流せるトイレクリーナー２４枚入り","10","10","個","2019/09/05","2019/09/04","2019/10/01","115","1150","2019/09/05","'08:56:00","","連携時作成","1","2019/09/04","2019/09/04 09:00:00","'030","洗剤","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23596955","H0001167126","17","1","1","検収済","'0","通常","'0","Web発注","30029","アクシャルニュースター液体ＮＲ２５ｋｇ","1","1","本","2019/09/05","2019/09/04","2019/10/01","9253","9253","2019/09/05","'08:56:00","","連携時作成","1","2019/09/04","2019/09/04 09:00:00","'030","洗剤","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23607264","H0001170122","1","1","1","検収済","'0","通常","'0","Web発注","10001","ペーパータオルレギユラー２５０枚/束","20","20","束","2019/09/07","2019/09/06","2019/10/01","88","1760","2019/09/07","11:21:00","","連携時作成","1","2019/09/06","2019/09/06 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23607264","H0001170122","2","1","1","検収済","'0","通常","'0","Web発注","20029","ﾌﾚｯｸｽｽﾄﾛｰ黒　裸6ΦX210mm 500本","5","5","箱","2019/09/07","2019/09/06","2019/10/01","399","1995","2019/09/07","11:21:00","","連携時作成","500","2019/09/06","2019/09/06 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23607264","H0001170122","3","1","1","検収済","'0","通常","'0","Web発注","20047","レジロール58X80X紙管巾12mm 5巻入","4","4","袋","2019/09/07","2019/09/06","2019/10/01","362","1448","2019/09/07","11:21:00","","連携時作成","5","2019/09/06","2019/09/06 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23607264","H0001170122","4","1","1","検収済","'0","通常","'0","Web発注","20327","ﾆｭｰﾌﾟﾛﾏｯｸｽプラカップ Sｻｲｽﾞ(BIP362D)","20","20","袋","2019/09/07","2019/09/06","2019/10/01","400","8000","2019/09/07","11:21:00","","連携時作成","50","2019/09/06","2019/09/06 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23607264","H0001170122","5","1","1","検収済","'0","通常","'0","Web発注","20348","紙コップ５オンス白100個入　別単位ｱﾘ","6","6","袋","2019/09/07","2019/09/06","2019/10/01","148","888","2019/09/07","11:21:00","","連携時作成","100","2019/09/06","2019/09/06 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23607264","H0001170122","6","1","1","検収済","'0","通常","'0","Web発注","20542","ＪＳ　バーガーＢＯＸ　本体 １００枚","1","1","Ｃ","2019/09/07","2019/09/06","2019/10/01","4419","4419","2019/09/07","11:21:00","","連携時作成","100","2019/09/06","2019/09/06 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23607264","H0001170122","7","1","1","検収済","'0","通常","'0","Web発注","20587","新JSバーガー袋（BITE INTO IT)","1","1","Ｃ","2019/09/07","2019/09/06","2019/10/01","15435","15435","2019/09/07","11:21:00","","連携時作成","4000","2019/09/06","2019/09/06 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.08","","","","'0"
